Accuracy,F1,False Negative Scores,True Negative Scores,True Negative Rates,True Positive Scores,Positive Predictive Values,False Positive Scores,False Positive Rates,Negative Predictive Values,True Positive Rates,Matthews Correlation Coefficient,Threshold,Fraction Predicted As Positive,Fraction Predicted As Negative,Lift For Positive Class,Lift For Negative Class
0.9663816028043032,0.36581982632489024,32530.0,949759.0,0.9991110914744731,9626.0,0.9193009263680642,845.0,0.0008889085255269282,0.9668834731937342,0.22834234747129709,0.4489606766972175,0.7761512994766235,0.010547362907449937,0.98945263709255,21.64923587771988,1.0097614115318383
0.9682461017768645,0.42322892271662765,30590.0,949670.0,0.999017466789536,11566.0,0.92528,934.0,0.000982533210464084,0.9687939934303144,0.274361893917829,0.49438990356707346,0.7603390216827393,0.012591159998388331,0.9874088400016117,21.790041104469115,1.0117566567339071
0.9699776380998428,0.4750330250990753,28671.0,949470.0,0.9988070742391153,13485.0,0.9224297147547712,1134.0,0.0011929257608846585,0.970688275003297,0.3198832906347851,0.53350548078857,0.7416059970855713,0.014725613441315122,0.9852743865586848,21.72291782000063,1.0137349431438045
0.9703251541157983,0.4848569629992306,28292.0,949436.0,0.9987713075055439,13864.0,0.922299095263438,1168.0,0.0012286924944561563,0.9710635268704588,0.3288737071828447,0.5410229287665338,0.7379941344261169,0.015141625367661872,0.9848583746323382,21.71984177373875,1.0141268361335707
0.9716698900036262,0.5225849162295666,26763.0,949242.0,0.9985672267316359,15393.0,0.9187108325872874,1362.0,0.0014327732683641137,0.9725790339188836,0.3651437517791062,0.5693609658939293,0.7207593321800232,0.016877190861839718,0.9831228091381603,21.635339362353058,1.0157095506786327
0.9732150771586284,0.5652010399463675,24873.0,948886.0,0.9981927279918873,17283.0,0.9095837061207305,1718.0,0.0018072720081127368,0.9744567187568998,0.4099772274409337,0.6006985440494379,0.6937602758407593,0.019139570490350134,0.9808604295096499,21.420398521881026,1.0176705043457632
0.9736703735041702,0.5771825107973019,24315.0,948780.0,0.9980812199401644,17841.0,0.9072463768115943,1824.0,0.0019187800598356414,0.9750127171550568,0.4232137773982351,0.6096649429354283,0.6841765642166138,0.019808412909464522,0.9801915870905354,21.365355181788555,1.0182511593501125
0.9746001047584512,0.6029601637537396,23009.0,948397.0,0.997678318206109,19147.0,0.8966469982204739,2207.0,0.002321681793891042,0.9763137143480687,0.4541939462947149,0.6280658675717062,0.6559185981750488,0.021509730448446753,0.9784902695515533,21.11574328573294,1.0196098512694967
0.9750916636447883,0.6186540003701191,22098.0,947974.0,0.9972333379619694,20058.0,0.8840796897038082,2630.0,0.0027666620380305575,0.9772202475692526,0.47580415599202963,0.6383002145310507,0.6316603422164917,0.022853459043474758,0.9771465409565252,20.819787284143484,1.0205565861040466
0.9755026391071356,0.6326061997703789,21218.0,947502.0,0.9967368115429769,20938.0,0.8709650582362729,3102.0,0.0032631884570231136,0.9780968700966224,0.4966790018028276,0.6472561949872188,0.6027013063430786,0.02421531890890044,0.9757846810910995,20.510942006230245,1.0214720838089497
0.9756204923647206,0.6396808146372691,20672.0,947073.0,0.9962855195223248,21484.0,0.8588446931840895,3531.0,0.0037144804776752466,0.9786390009764969,0.5096308947718,0.6509199240916822,0.5810288190841675,0.025197429388774728,0.9748025706112253,20.225511376919936,1.0220382563185375
0.975265925299166,0.6468481684428529,19668.0,945717.0,0.9948590580304733,22488.0,0.8214794520547946,4887.0,0.005140941969526743,0.9796267810251869,0.533447196128665,0.6505608604750385,0.5264732241630554,0.027574640396470448,0.9724253596035296,19.345572180043597,1.0230698409964238
0.9752195898303719,0.6470799202375658,19603.0,945606.0,0.9947422901649898,22553.0,0.8185909767340568,4998.0,0.005257709835010162,0.9796904090202225,0.5349890881487808,0.650288165937103,0.5220184326171875,0.027751923929247753,0.9722480760707523,19.277549531798613,1.0231362906729997
